Date,Activity,Group,Duration,Distance,Steps,Calories
12/22/14,walking,walking,1184,0.773,1593,81
12/22/14,transport,transport,7735,496.984,0,0
12/23/14,walking,walking,2464,1.347,3071,141
12/23/14,transport,transport,3281,20.400,0,0
12/24/14,walking,walking,3678,2.080,4615,218
12/24/14,transport,transport,1498,5.535,0,0
12/25/14,walking,walking,3215,1.516,832,159
12/26/14,walking,walking,30,0.016,51,2
