Date,Activity,Group,Duration,Distance,Steps,Calories
5/12/14,walking,walking,5897,3.926,9489,411
5/13/14,walking,walking,3786,2.588,5956,271
5/13/14,transport,transport,8207,63.031,0,0
5/14/14,walking,walking,4018,2.944,5987,308
5/15/14,walking,walking,8697,5.930,15128,621
5/15/14,transport,transport,456,0.441,0,0
5/16/14,walking,walking,5793,3.779,9094,396
5/16/14,transport,transport,6969,57.691,0,0
5/17/14,walking,walking,6763,4.552,10556,477
5/18/14,walking,walking,3925,2.651,6371,278
