Date,Activity,Group,Duration,Distance,Steps,Calories
12/1/14,walking,walking,9734,6.102,13453,639
12/2/14,walking,walking,1621,1.186,2331,124
12/3/14,walking,walking,6287,4.327,9262,453
12/4/14,walking,walking,7835,5.975,12157,626
12/5/14,walking,walking,8345,6.248,12422,655
12/5/14,transport,transport,1291,3.675,0,0
12/6/14,walking,walking,6979,5.411,10763,567
12/6/14,transport,transport,958,4.998,0,0
12/7/14,walking,walking,7145,4.922,10518,516
