Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
4/8/14,walking,walking,2014-04-08T08:02:04-05:00,2014-04-08T08:03:34-05:00,90,0.053,172,6
4/8/14,walking,walking,2014-04-08T09:14:43-05:00,2014-04-08T09:15:43-05:00,60,0.041,132,4
4/8/14,transport,transport,2014-04-08T12:46:09-05:00,2014-04-08T12:58:29-05:00,740,3.414,0,0
4/8/14,walking,walking,2014-04-08T13:09:21-05:00,2014-04-08T13:10:21-05:00,60,0.025,81,3
4/8/14,transport,transport,2014-04-08T13:49:10-05:00,2014-04-08T14:18:07-05:00,1737,8.961,0,0
4/8/14,walking,walking,2014-04-08T14:20:44-05:00,2014-04-08T14:23:44-05:00,180,0.085,182,9
4/8/14,walking,walking,2014-04-08T15:52:08-05:00,2014-04-08T15:56:38-05:00,270,0.126,202,13
4/8/14,transport,transport,2014-04-08T15:57:22-05:00,2014-04-08T17:01:12-05:00,3830,49.835,0,0
4/8/14,walking,walking,2014-04-08T17:02:42-05:00,2014-04-08T17:03:43-05:00,61,0.038,123,4
4/8/14,walking,walking,2014-04-08T18:00:00-05:00,2014-04-08T18:00:29-05:00,29,0.009,29,1
4/8/14,walking,walking,2014-04-08T18:02:20-05:00,2014-04-08T18:04:59-05:00,159,0.076,247,8
4/8/14,transport,transport,2014-04-08T18:04:59-05:00,2014-04-08T18:36:59-05:00,1920,14.989,0,0
4/8/14,walking,walking,2014-04-08T18:37:30-05:00,2014-04-08T18:38:30-05:00,60,0.032,101,3
4/8/14,walking,walking,2014-04-08T19:23:34-05:00,2014-04-08T19:24:04-05:00,30,0.009,30,1
4/8/14,walking,walking,2014-04-08T21:28:34-05:00,2014-04-08T21:29:29-05:00,55,0.023,75,2
4/8/14,transport,transport,2014-04-08T21:29:30-05:00,2014-04-08T22:01:16-05:00,1906,30.683,0,0
4/8/14,walking,walking,2014-04-08T22:01:50-05:00,2014-04-08T22:04:23-05:00,153,0.096,207,10
