Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/9/14,walking,walking,2014-07-09T06:00:03-05:00,2014-07-09T06:02:33-05:00,150,0.070,151,7
7/9/14,walking,walking,2014-07-09T07:21:00-05:00,2014-07-09T07:21:30-05:00,30,0.009,20,1
7/9/14,walking,walking,2014-07-09T07:31:15-05:00,2014-07-09T07:35:53-05:00,278,0.157,437,16
7/9/14,walking,walking,2014-07-09T07:40:36-05:00,2014-07-09T07:47:22-05:00,406,0.329,666,34
7/9/14,transport,transport,2014-07-09T07:47:23-05:00,2014-07-09T07:54:54-05:00,451,1.130,0,0
7/9/14,walking,walking,2014-07-09T07:54:53-05:00,2014-07-09T07:57:24-05:00,151,0.097,286,10
7/9/14,walking,walking,2014-07-09T09:15:43-05:00,2014-07-09T09:36:15-05:00,1232,0.998,1984,105
7/9/14,walking,walking,2014-07-09T10:43:32-05:00,2014-07-09T10:58:25-05:00,893,0.555,1331,58
7/9/14,walking,walking,2014-07-09T11:00:49-05:00,2014-07-09T11:02:19-05:00,90,0.050,162,5
7/9/14,walking,walking,2014-07-09T12:12:43-05:00,2014-07-09T12:18:33-05:00,350,0.166,534,17
7/9/14,walking,walking,2014-07-09T12:20:00-05:00,2014-07-09T12:20:30-05:00,30,0.016,51,2
7/9/14,walking,walking,2014-07-09T13:17:22-05:00,2014-07-09T13:18:22-05:00,60,0.025,81,3
7/9/14,walking,walking,2014-07-09T13:21:42-05:00,2014-07-09T13:34:28-05:00,766,0.487,1416,51
7/9/14,walking,walking,2014-07-09T13:46:24-05:00,2014-07-09T13:48:24-05:00,120,0.089,193,9
7/9/14,walking,walking,2014-07-09T14:19:31-05:00,2014-07-09T14:20:01-05:00,30,0.013,41,1
7/9/14,walking,walking,2014-07-09T14:21:50-05:00,2014-07-09T14:48:07-05:00,1577,1.141,2600,120
7/9/14,walking,walking,2014-07-09T14:49:34-05:00,2014-07-09T14:50:34-05:00,60,0.035,111,4
7/9/14,walking,walking,2014-07-09T16:49:45-05:00,2014-07-09T16:52:47-05:00,182,0.104,225,11
7/9/14,walking,walking,2014-07-09T17:13:18-05:00,2014-07-09T17:27:56-05:00,878,0.470,1431,49
7/9/14,walking,walking,2014-07-09T20:44:18-05:00,2014-07-09T20:44:48-05:00,30,0.012,41,1
7/9/14,walking,walking,2014-07-09T21:38:12-05:00,2014-07-09T21:39:15-05:00,63,0.036,115,4
