Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/11/14,walking,walking,2014-07-11T07:15:38-05:00,2014-07-11T07:20:26-05:00,288,0.134,236,14
7/11/14,walking,walking,2014-07-11T08:15:32-05:00,2014-07-11T08:17:02-05:00,90,0.038,122,4
7/11/14,walking,walking,2014-07-11T08:47:05-05:00,2014-07-11T08:56:41-05:00,576,0.415,931,43
7/11/14,walking,walking,2014-07-11T08:58:06-05:00,2014-07-11T09:02:32-05:00,266,0.111,278,12
7/11/14,walking,walking,2014-07-11T09:05:00-05:00,2014-07-11T09:18:04-05:00,784,0.492,1224,51
7/11/14,walking,walking,2014-07-11T09:19:32-05:00,2014-07-11T09:20:02-05:00,30,0.016,51,2
7/11/14,walking,walking,2014-07-11T10:12:59-05:00,2014-07-11T10:15:59-05:00,180,0.084,162,9
7/11/14,walking,walking,2014-07-11T12:29:20-05:00,2014-07-11T12:30:20-05:00,60,0.029,91,3
7/11/14,walking,walking,2014-07-11T13:28:04-05:00,2014-07-11T13:39:13-05:00,669,0.439,997,46
7/11/14,walking,walking,2014-07-11T13:42:33-05:00,2014-07-11T13:52:46-05:00,613,0.428,962,45
7/11/14,walking,walking,2014-07-11T14:54:50-05:00,2014-07-11T14:55:50-05:00,60,0.038,121,4
7/11/14,walking,walking,2014-07-11T15:29:30-05:00,2014-07-11T15:30:30-05:00,60,0.029,91,3
7/11/14,walking,walking,2014-07-11T17:26:06-05:00,2014-07-11T17:27:36-05:00,90,0.041,132,4
7/11/14,walking,walking,2014-07-11T19:26:27-05:00,2014-07-11T19:27:27-05:00,60,0.022,71,2
7/11/14,walking,walking,2014-07-11T21:05:30-05:00,2014-07-11T21:07:00-05:00,90,0.063,203,7
