Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
9/27/14,walking,walking,2014-09-27T08:35:15-05:00,2014-09-27T08:47:51-05:00,756,0.602,1340,63
9/27/14,walking,walking,2014-09-27T08:57:26-05:00,2014-09-27T09:20:00-05:00,1354,0.858,1558,90
9/27/14,walking,walking,2014-09-27T10:04:30-05:00,2014-09-27T10:06:03-05:00,93,0.049,158,5
9/27/14,walking,walking,2014-09-27T12:02:26-05:00,2014-09-27T12:02:56-05:00,30,0.012,41,1
9/27/14,transport,transport,2014-09-27T14:25:05-05:00,2014-09-27T14:37:35-05:00,750,0.536,0,0
9/27/14,walking,walking,2014-09-27T14:41:02-05:00,2014-09-27T14:43:32-05:00,150,0.109,233,11
9/27/14,walking,walking,2014-09-27T17:01:27-05:00,2014-09-27T17:08:27-05:00,420,0.242,519,25
9/27/14,walking,walking,2014-09-27T17:13:48-05:00,2014-09-27T17:33:31-05:00,1183,0.872,1683,91
9/27/14,walking,walking,2014-09-27T17:36:59-05:00,2014-09-27T17:37:29-05:00,30,0.012,41,1
9/27/14,walking,walking,2014-09-27T19:24:59-05:00,2014-09-27T19:25:29-05:00,30,0.016,51,2
9/27/14,walking,walking,2014-09-27T21:42:14-05:00,2014-09-27T21:42:44-05:00,30,0.009,30,1
