Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
4/27/14,transport,transport,2014-04-27T00:00:00-05:00,2014-04-27T00:08:22-05:00,502,7.159,0,0
4/27/14,walking,walking,2014-04-27T00:18:30-05:00,2014-04-27T00:24:30-05:00,360,0.180,385,19
4/27/14,walking,walking,2014-04-27T01:19:27-05:00,2014-04-27T01:25:00-05:00,333,0.199,428,21
4/27/14,walking,walking,2014-04-27T08:50:12-05:00,2014-04-27T08:50:42-05:00,30,0.009,20,1
4/27/14,walking,walking,2014-04-27T09:57:33-05:00,2014-04-27T09:58:29-05:00,56,0.023,73,2
4/27/14,walking,walking,2014-04-27T10:00:00-05:00,2014-04-27T10:01:04-05:00,64,0.037,119,4
4/27/14,walking,walking,2014-04-27T10:04:33-05:00,2014-04-27T10:13:06-05:00,513,0.460,672,48
4/27/14,walking,walking,2014-04-27T10:16:34-05:00,2014-04-27T10:17:04-05:00,30,0.019,61,2
4/27/14,walking,walking,2014-04-27T10:18:58-05:00,2014-04-27T10:28:13-05:00,555,0.398,926,42
4/27/14,walking,walking,2014-04-27T11:37:26-05:00,2014-04-27T11:38:26-05:00,60,0.032,101,3
4/27/14,transport,transport,2014-04-27T11:39:50-05:00,2014-04-27T12:12:59-05:00,1989,15.506,0,0
4/27/14,walking,walking,2014-04-27T12:12:59-05:00,2014-04-27T12:19:00-05:00,361,0.191,446,20
4/27/14,walking,walking,2014-04-27T12:26:26-05:00,2014-04-27T12:26:56-05:00,30,0.009,30,1
4/27/14,walking,walking,2014-04-27T12:29:55-05:00,2014-04-27T12:55:46-05:00,1551,1.299,2526,136
4/27/14,walking,walking,2014-04-27T12:57:28-05:00,2014-04-27T12:57:58-05:00,30,0.019,61,2
4/27/14,walking,walking,2014-04-27T12:59:18-05:00,2014-04-27T13:10:29-05:00,671,0.567,1389,59
4/27/14,transport,transport,2014-04-27T13:10:29-05:00,2014-04-27T14:14:57-05:00,3868,44.822,0,0
4/27/14,walking,walking,2014-04-27T14:14:57-05:00,2014-04-27T14:22:28-05:00,451,0.444,954,47
4/27/14,walking,walking,2014-04-27T14:44:04-05:00,2014-04-27T14:56:43-05:00,759,0.703,1486,74
4/27/14,walking,walking,2014-04-27T15:13:17-05:00,2014-04-27T15:21:42-05:00,505,0.338,883,35
4/27/14,transport,transport,2014-04-27T15:21:42-05:00,2014-04-27T16:09:12-05:00,2850,14.850,0,0
4/27/14,walking,walking,2014-04-27T16:10:23-05:00,2014-04-27T16:12:23-05:00,120,0.099,213,10
4/27/14,transport,transport,2014-04-27T16:38:48-05:00,2014-04-27T17:38:27-05:00,3579,51.930,0,0
4/27/14,transport,transport,2014-04-27T19:15:14-05:00,2014-04-27T19:25:05-05:00,591,7.773,0,0
4/27/14,walking,walking,2014-04-27T19:25:05-05:00,2014-04-27T19:40:46-05:00,941,0.677,1506,71
4/27/14,walking,walking,2014-04-27T19:42:44-05:00,2014-04-27T19:43:14-05:00,30,0.016,51,2
4/27/14,walking,walking,2014-04-27T20:10:34-05:00,2014-04-27T20:17:28-05:00,414,0.285,795,30
4/27/14,transport,transport,2014-04-27T20:17:27-05:00,2014-04-27T22:26:45-05:00,7758,123.449,0,0
4/27/14,walking,walking,2014-04-27T22:33:09-05:00,2014-04-27T22:36:09-05:00,180,0.132,283,14
4/27/14,walking,walking,2014-04-27T23:41:38-05:00,2014-04-27T23:43:08-05:00,90,0.044,142,5
