Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
12/25/14,walking,walking,2014-12-25T09:20:23-06:00,2014-12-25T09:22:23-06:00,120,0.044,142,5
12/25/14,walking,walking,2014-12-25T10:13:39-06:00,2014-12-25T10:19:09-06:00,330,0.199,427,21
12/25/14,walking,walking,2014-12-25T11:42:37-06:00,2014-12-25T11:45:55-06:00,198,0.099,212,10
12/25/14,walking,walking,2014-12-25T12:02:40-06:00,2014-12-25T12:14:16-06:00,696,0.324,0,34
12/25/14,walking,walking,2014-12-25T13:00:00-06:00,2014-12-25T13:03:59-06:00,239,0.111,0,12
12/25/14,walking,walking,2014-12-25T14:34:23-06:00,2014-12-25T14:39:05-06:00,282,0.132,0,14
12/25/14,walking,walking,2014-12-25T16:03:03-06:00,2014-12-25T16:05:37-06:00,154,0.072,0,8
12/25/14,walking,walking,2014-12-25T17:19:42-06:00,2014-12-25T17:21:09-06:00,87,0.027,0,3
12/25/14,walking,walking,2014-12-25T18:17:57-06:00,2014-12-25T18:19:11-06:00,74,0.023,0,2
12/25/14,walking,walking,2014-12-25T20:13:06-06:00,2014-12-25T20:23:21-06:00,615,0.286,0,30
12/25/14,walking,walking,2014-12-25T21:00:00-06:00,2014-12-25T21:06:30-06:00,390,0.182,0,19
12/25/14,walking,walking,2014-12-25T22:18:48-06:00,2014-12-25T22:19:18-06:00,30,0.016,51,2
