Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
2/11/14,walking,walking,2014-02-11T08:31:30-05:00,2014-02-11T08:33:00-05:00,90,0.032,101,3
2/11/14,walking,walking,2014-02-11T09:02:33-05:00,2014-02-11T09:03:33-05:00,60,0.019,30,2
2/11/14,walking,walking,2014-02-11T09:54:42-05:00,2014-02-11T10:01:14-05:00,392,0.359,614,38
2/11/14,walking,walking,2014-02-11T10:06:39-05:00,2014-02-11T10:08:39-05:00,120,0.104,223,11
2/11/14,walking,walking,2014-02-11T10:09:58-05:00,2014-02-11T10:14:39-05:00,281,0.144,464,15
2/11/14,walking,walking,2014-02-11T10:14:39-05:00,2014-02-11T10:15:09-05:00,30,0.016,51,2
2/11/14,walking,walking,2014-02-11T11:06:55-05:00,2014-02-11T11:11:46-05:00,291,0.162,346,17
2/11/14,walking,walking,2014-02-11T13:32:40-05:00,2014-02-11T13:33:10-05:00,30,0.009,30,1
2/11/14,walking,walking,2014-02-11T15:07:17-05:00,2014-02-11T15:07:47-05:00,30,0.012,41,1
2/11/14,walking,walking,2014-02-11T17:15:13-05:00,2014-02-11T17:17:13-05:00,120,0.099,213,10
2/11/14,walking,walking,2014-02-11T18:21:32-05:00,2014-02-11T18:22:02-05:00,30,0.016,51,2
2/11/14,walking,walking,2014-02-11T19:11:16-05:00,2014-02-11T19:20:52-05:00,576,0.498,1113,52
2/11/14,walking,walking,2014-02-11T19:23:45-05:00,2014-02-11T19:24:45-05:00,60,0.032,101,3
2/11/14,walking,walking,2014-02-11T22:28:01-05:00,2014-02-11T22:29:31-05:00,90,0.028,71,3
