Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
8/18/14,walking,walking,2014-08-18T05:42:58-05:00,2014-08-18T05:44:58-05:00,120,0.050,162,5
8/18/14,walking,walking,2014-08-18T06:26:41-05:00,2014-08-18T06:27:41-05:00,60,0.029,91,3
8/18/14,walking,walking,2014-08-18T06:30:37-05:00,2014-08-18T06:34:23-05:00,226,0.167,469,17
8/18/14,walking,walking,2014-08-18T06:36:12-05:00,2014-08-18T06:36:42-05:00,30,0.009,30,1
8/18/14,walking,walking,2014-08-18T06:37:38-05:00,2014-08-18T07:13:09-05:00,2131,1.631,3050,171
8/18/14,walking,walking,2014-08-18T07:15:51-05:00,2014-08-18T07:16:51-05:00,60,0.032,102,3
8/18/14,walking,walking,2014-08-18T08:58:39-05:00,2014-08-18T09:01:11-05:00,152,0.051,164,5
8/18/14,walking,walking,2014-08-18T10:49:32-05:00,2014-08-18T11:04:35-05:00,903,0.740,1509,78
8/18/14,walking,walking,2014-08-18T11:05:54-05:00,2014-08-18T11:11:24-05:00,330,0.222,477,23
8/18/14,walking,walking,2014-08-18T12:28:55-05:00,2014-08-18T12:29:55-05:00,60,0.025,81,3
8/18/14,walking,walking,2014-08-18T13:53:14-05:00,2014-08-18T13:53:44-05:00,30,0.009,20,1
8/18/14,walking,walking,2014-08-18T13:55:11-05:00,2014-08-18T14:16:21-05:00,1270,0.814,2011,85
8/18/14,walking,walking,2014-08-18T14:20:48-05:00,2014-08-18T14:21:18-05:00,30,0.009,30,1
8/18/14,walking,walking,2014-08-18T15:32:50-05:00,2014-08-18T15:33:50-05:00,60,0.022,71,2
8/18/14,walking,walking,2014-08-18T19:00:46-05:00,2014-08-18T19:23:26-05:00,1360,1.479,2696,155
8/18/14,walking,walking,2014-08-18T19:24:46-05:00,2014-08-18T19:25:16-05:00,30,0.019,61,2
8/18/14,walking,walking,2014-08-18T20:22:18-05:00,2014-08-18T20:28:37-05:00,379,0.218,526,23
8/18/14,walking,walking,2014-08-18T22:11:08-05:00,2014-08-18T22:39:31-05:00,1703,1.716,2962,180
8/18/14,walking,walking,2014-08-18T22:42:53-05:00,2014-08-18T22:43:52-05:00,59,0.025,80,3
8/18/14,walking,walking,2014-08-18T23:00:00-05:00,2014-08-18T23:01:01-05:00,61,0.025,83,3
