Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
12/1/13,walking,walking,2013-12-01T12:02:35-06:00,2013-12-01T12:13:25-06:00,650,0.889,1192,93
12/1/13,walking,walking,2013-12-01T12:14:59-06:00,2013-12-01T12:15:42-06:00,43,0.016,50,2
12/1/13,walking,walking,2013-12-01T13:20:01-06:00,2013-12-01T13:32:08-06:00,727,0.919,1319,96
12/1/13,walking,walking,2013-12-01T13:38:40-06:00,2013-12-01T13:40:13-06:00,93,0.026,84,3
12/1/13,transport,transport,2013-12-01T13:43:27-06:00,2013-12-01T13:51:47-06:00,500,3.104,0,0
12/1/13,walking,walking,2013-12-01T13:52:19-06:00,2013-12-01T13:55:04-06:00,165,0.104,224,11
12/1/13,walking,walking,2013-12-01T14:02:06-06:00,2013-12-01T14:08:46-06:00,400,0.306,656,32
12/1/13,walking,walking,2013-12-01T14:36:02-06:00,2013-12-01T14:38:03-06:00,121,0.146,211,15
12/1/13,transport,transport,2013-12-01T14:38:03-06:00,2013-12-01T14:44:30-06:00,387,2.307,0,0
12/1/13,walking,walking,2013-12-01T14:46:33-06:00,2013-12-01T14:48:00-06:00,87,0.040,128,4
12/1/13,walking,walking,2013-12-01T15:00:00-06:00,2013-12-01T15:00:03-06:00,3,0.001,4,0
12/1/13,walking,walking,2013-12-01T16:18:43-06:00,2013-12-01T16:21:13-06:00,150,0.094,202,10
12/1/13,transport,transport,2013-12-01T16:27:54-06:00,2013-12-01T16:29:50-06:00,116,0.743,0,0
12/1/13,walking,walking,2013-12-01T16:36:03-06:00,2013-12-01T16:36:37-06:00,34,0.011,33,1
12/1/13,transport,transport,2013-12-01T16:40:53-06:00,2013-12-01T17:58:54-06:00,4681,39.668,0,0
12/1/13,walking,walking,2013-12-01T17:58:54-06:00,2013-12-01T18:10:02-06:00,668,0.503,1106,53
12/1/13,walking,walking,2013-12-01T18:13:36-06:00,2013-12-01T18:30:23-06:00,1007,0.704,1428,74
12/1/13,transport,transport,2013-12-01T18:39:36-06:00,2013-12-01T19:06:15-06:00,1599,14.161,0,0
12/1/13,transport,transport,2013-12-01T19:18:56-06:00,2013-12-01T20:01:10-06:00,2534,25.392,0,0
12/1/13,walking,walking,2013-12-01T20:01:09-06:00,2013-12-01T20:03:39-06:00,150,0.104,264,11
12/1/13,running,running,2013-12-01T20:03:40-06:00,2013-12-01T20:07:12-06:00,212,0.316,339,40
12/1/13,walking,walking,2013-12-01T20:07:12-06:00,2013-12-01T20:08:10-06:00,58,0.027,89,3
12/1/13,walking,walking,2013-12-01T21:29:49-06:00,2013-12-01T21:31:19-06:00,90,0.035,111,4
12/1/13,walking,walking,2013-12-01T22:47:02-06:00,2013-12-01T22:50:32-06:00,210,0.112,241,12
