Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
9/15/14,walking,walking,2014-09-15T05:23:08-05:00,2014-09-15T05:26:08-05:00,180,0.108,232,11
9/15/14,walking,walking,2014-09-15T06:13:16-05:00,2014-09-15T06:14:16-05:00,60,0.029,91,3
9/15/14,walking,walking,2014-09-15T06:26:06-05:00,2014-09-15T06:54:26-05:00,1700,1.539,3013,161
9/15/14,walking,walking,2014-09-15T06:56:22-05:00,2014-09-15T06:56:52-05:00,30,0.012,41,1
9/15/14,walking,walking,2014-09-15T07:55:49-05:00,2014-09-15T08:04:57-05:00,548,0.250,802,26
9/15/14,walking,walking,2014-09-15T09:36:39-05:00,2014-09-15T09:45:10-05:00,511,0.298,639,31
9/15/14,walking,walking,2014-09-15T11:17:37-05:00,2014-09-15T11:23:37-05:00,360,0.278,597,29
9/15/14,walking,walking,2014-09-15T12:01:08-05:00,2014-09-15T12:24:59-05:00,1431,1.238,2457,130
9/15/14,walking,walking,2014-09-15T12:29:29-05:00,2014-09-15T12:29:59-05:00,30,0.022,71,2
9/15/14,walking,walking,2014-09-15T12:31:20-05:00,2014-09-15T12:36:01-05:00,281,0.186,463,19
9/15/14,walking,walking,2014-09-15T14:29:12-05:00,2014-09-15T14:29:42-05:00,30,0.019,61,2
9/15/14,walking,walking,2014-09-15T14:30:03-05:00,2014-09-15T14:54:02-05:00,1439,1.193,2308,125
9/15/14,walking,walking,2014-09-15T14:55:48-05:00,2014-09-15T14:56:51-05:00,63,0.033,107,3
9/15/14,walking,walking,2014-09-15T15:32:16-05:00,2014-09-15T15:36:59-05:00,283,0.194,361,20
9/15/14,walking,walking,2014-09-15T15:38:28-05:00,2014-09-15T15:41:28-05:00,180,0.094,202,10
9/15/14,walking,walking,2014-09-15T17:00:29-05:00,2014-09-15T17:30:55-05:00,1826,1.423,2739,149
9/15/14,walking,walking,2014-09-15T18:40:26-05:00,2014-09-15T18:40:56-05:00,30,0.009,20,1
9/15/14,walking,walking,2014-09-15T20:12:04-05:00,2014-09-15T20:19:58-05:00,474,0.350,870,37
9/15/14,walking,walking,2014-09-15T21:04:58-05:00,2014-09-15T21:05:28-05:00,30,0.012,40,1
9/15/14,walking,walking,2014-09-15T21:45:10-05:00,2014-09-15T21:55:19-05:00,609,0.357,914,37
