Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
2/3/14,walking,walking,2014-02-03T08:38:43-05:00,2014-02-03T08:39:13-05:00,30,0.006,20,1
2/3/14,walking,walking,2014-02-03T10:29:54-05:00,2014-02-03T10:30:54-05:00,60,0.022,71,2
2/3/14,walking,walking,2014-02-03T11:44:17-05:00,2014-02-03T11:46:47-05:00,150,0.099,213,10
2/3/14,walking,walking,2014-02-03T12:01:18-05:00,2014-02-03T12:02:18-05:00,60,0.029,91,3
2/3/14,walking,walking,2014-02-03T13:28:35-05:00,2014-02-03T13:33:05-05:00,270,0.227,486,24
2/3/14,walking,walking,2014-02-03T14:38:37-05:00,2014-02-03T14:41:07-05:00,150,0.090,193,9
2/3/14,walking,walking,2014-02-03T15:47:11-05:00,2014-02-03T15:47:41-05:00,30,0.009,30,1
2/3/14,walking,walking,2014-02-03T16:35:17-05:00,2014-02-03T16:36:47-05:00,90,0.041,132,4
2/3/14,walking,walking,2014-02-03T19:12:20-05:00,2014-02-03T19:15:20-05:00,180,0.099,212,10
2/3/14,walking,walking,2014-02-03T20:28:18-05:00,2014-02-03T20:28:48-05:00,30,0.006,20,1
2/3/14,walking,walking,2014-02-03T21:00:26-05:00,2014-02-03T21:01:26-05:00,60,0.038,122,4
2/3/14,walking,walking,2014-02-03T23:37:00-05:00,2014-02-03T23:37:50-05:00,50,0.017,53,2
2/4/14,walking,walking,2014-02-04T08:25:00-05:00,2014-02-04T08:25:30-05:00,30,0.009,30,1
2/4/14,walking,walking,2014-02-04T09:14:13-05:00,2014-02-04T09:15:13-05:00,60,0.025,81,3
2/4/14,walking,walking,2014-02-04T09:37:43-05:00,2014-02-04T09:45:27-05:00,464,0.515,763,54
2/4/14,walking,walking,2014-02-04T09:47:21-05:00,2014-02-04T09:53:21-05:00,360,0.237,508,25
2/4/14,walking,walking,2014-02-04T12:37:00-05:00,2014-02-04T12:47:04-05:00,604,0.483,949,51
2/4/14,walking,walking,2014-02-04T14:36:50-05:00,2014-02-04T14:37:50-05:00,60,0.022,71,2
2/4/14,walking,walking,2014-02-04T14:47:39-05:00,2014-02-04T14:58:34-05:00,655,0.512,1055,54
2/4/14,walking,walking,2014-02-04T14:58:34-05:00,2014-02-04T14:58:35-05:00,1,0.000,1,0
2/4/14,walking,walking,2014-02-04T15:44:08-05:00,2014-02-04T15:44:58-05:00,50,0.022,73,2
2/4/14,walking,walking,2014-02-04T16:00:00-05:00,2014-02-04T16:00:13-05:00,13,0.006,17,1
2/4/14,walking,walking,2014-02-04T19:12:52-05:00,2014-02-04T19:13:52-05:00,60,0.025,81,3
2/4/14,walking,walking,2014-02-04T19:35:29-05:00,2014-02-04T19:53:38-05:00,1089,0.734,1472,77
2/4/14,walking,walking,2014-02-04T20:04:33-05:00,2014-02-04T20:05:03-05:00,30,0.012,41,1
2/4/14,walking,walking,2014-02-04T21:59:37-05:00,2014-02-04T22:00:08-05:00,31,0.009,30,1
2/5/14,walking,walking,2014-02-05T11:00:32-05:00,2014-02-05T11:11:18-05:00,646,0.526,1093,55
