Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
6/9/14,walking,walking,2014-06-09T07:50:44-05:00,2014-06-09T07:51:44-05:00,60,0.032,101,3
6/9/14,walking,walking,2014-06-09T08:10:45-05:00,2014-06-09T08:11:15-05:00,30,0.019,61,2
6/9/14,walking,walking,2014-06-09T09:00:42-05:00,2014-06-09T09:02:42-05:00,120,0.053,172,6
6/9/14,walking,walking,2014-06-09T10:52:05-05:00,2014-06-09T10:52:35-05:00,30,0.012,41,1
6/9/14,walking,walking,2014-06-09T11:39:29-05:00,2014-06-09T11:39:59-05:00,30,0.016,51,2
6/9/14,walking,walking,2014-06-09T12:00:03-05:00,2014-06-09T12:02:03-05:00,120,0.053,172,6
6/9/14,walking,walking,2014-06-09T13:00:32-05:00,2014-06-09T13:04:32-05:00,240,0.189,406,20
6/9/14,walking,walking,2014-06-09T15:40:14-05:00,2014-06-09T15:43:44-05:00,210,0.123,263,13
6/9/14,walking,walking,2014-06-09T19:06:33-05:00,2014-06-09T19:09:03-05:00,150,0.104,223,11
6/9/14,walking,walking,2014-06-09T20:37:53-05:00,2014-06-09T20:39:23-05:00,90,0.041,132,4
6/9/14,walking,walking,2014-06-09T21:02:06-05:00,2014-06-09T21:04:36-05:00,150,0.070,132,7
6/9/14,walking,walking,2014-06-09T21:05:53-05:00,2014-06-09T21:17:12-05:00,679,0.602,1344,63
6/9/14,walking,walking,2014-06-09T21:22:07-05:00,2014-06-09T21:28:07-05:00,360,0.312,669,33
6/9/14,walking,walking,2014-06-09T21:38:32-05:00,2014-06-09T21:50:13-05:00,701,0.509,1288,53
6/9/14,walking,walking,2014-06-09T21:51:36-05:00,2014-06-09T21:52:06-05:00,30,0.009,30,1
6/9/14,walking,walking,2014-06-09T22:30:39-05:00,2014-06-09T22:31:39-05:00,60,0.019,51,2
6/10/14,walking,walking,2014-06-10T07:00:06-05:00,2014-06-10T07:05:57-05:00,351,0.235,504,25
6/10/14,walking,walking,2014-06-10T08:00:00-05:00,2014-06-10T08:02:11-05:00,131,0.092,197,10
6/10/14,walking,walking,2014-06-10T08:04:39-05:00,2014-06-10T08:22:00-05:00,1041,1.136,1455,119
6/10/14,walking,walking,2014-06-10T08:22:00-05:00,2014-06-10T08:24:42-05:00,162,0.124,266,13
6/10/14,walking,walking,2014-06-10T08:43:46-05:00,2014-06-10T09:01:25-05:00,1059,0.831,1881,87
6/10/14,walking,walking,2014-06-10T09:04:49-05:00,2014-06-10T09:05:19-05:00,30,0.016,51,2
6/10/14,walking,walking,2014-06-10T09:09:41-05:00,2014-06-10T09:23:12-05:00,811,0.473,1108,50
6/10/14,walking,walking,2014-06-10T09:23:30-05:00,2014-06-10T09:24:03-05:00,33,0.016,50,2
6/10/14,walking,walking,2014-06-10T10:39:02-05:00,2014-06-10T10:40:11-05:00,69,0.030,98,3
6/10/14,walking,walking,2014-06-10T11:00:00-05:00,2014-06-10T11:02:35-05:00,155,0.077,166,8
6/10/14,walking,walking,2014-06-10T11:19:36-05:00,2014-06-10T11:32:59-05:00,803,0.506,1428,53
6/10/14,walking,walking,2014-06-10T11:47:50-05:00,2014-06-10T11:48:20-05:00,30,0.009,30,1
6/10/14,walking,walking,2014-06-10T11:53:35-05:00,2014-06-10T12:04:57-05:00,682,0.488,1148,51
6/10/14,walking,walking,2014-06-10T12:06:21-05:00,2014-06-10T12:08:24-05:00,123,0.093,200,10
6/10/14,walking,walking,2014-06-10T13:05:29-05:00,2014-06-10T13:09:02-05:00,213,0.116,248,12
6/10/14,walking,walking,2014-06-10T13:27:03-05:00,2014-06-10T13:54:13-05:00,1630,1.033,2569,108
6/10/14,walking,walking,2014-06-10T14:51:48-05:00,2014-06-10T14:54:50-05:00,182,0.096,205,10
6/10/14,walking,walking,2014-06-10T16:04:02-05:00,2014-06-10T16:09:34-05:00,332,0.171,367,18
6/10/14,walking,walking,2014-06-10T18:13:52-05:00,2014-06-10T18:26:09-05:00,737,0.869,1249,91
6/10/14,walking,walking,2014-06-10T18:26:53-05:00,2014-06-10T18:31:55-05:00,302,0.152,325,16
6/10/14,walking,walking,2014-06-10T19:29:22-05:00,2014-06-10T19:29:52-05:00,30,0.012,41,1
6/10/14,walking,walking,2014-06-10T20:18:16-05:00,2014-06-10T20:18:46-05:00,30,0.012,41,1
6/10/14,walking,walking,2014-06-10T22:42:54-05:00,2014-06-10T22:43:24-05:00,30,0.009,20,1
6/10/14,walking,walking,2014-06-10T23:04:13-05:00,2014-06-10T23:04:43-05:00,30,0.009,30,1
6/11/14,walking,walking,2014-06-11T06:32:27-05:00,2014-06-11T06:33:27-05:00,60,0.019,60,2
6/11/14,walking,walking,2014-06-11T07:03:04-05:00,2014-06-11T07:04:04-05:00,60,0.022,71,2
6/11/14,walking,walking,2014-06-11T08:52:35-05:00,2014-06-11T08:53:05-05:00,30,0.012,40,1
6/11/14,walking,walking,2014-06-11T09:05:04-05:00,2014-06-11T09:23:50-05:00,1126,0.637,1633,67
6/11/14,walking,walking,2014-06-11T09:42:33-05:00,2014-06-11T09:51:24-05:00,531,0.453,1234,47
6/11/14,walking,walking,2014-06-11T09:55:17-05:00,2014-06-11T09:55:47-05:00,30,0.022,71,2
6/11/14,walking,walking,2014-06-11T10:06:24-05:00,2014-06-11T10:07:28-05:00,64,0.031,99,3
6/11/14,walking,walking,2014-06-11T11:00:00-05:00,2014-06-11T11:02:26-05:00,146,0.091,194,10
6/11/14,walking,walking,2014-06-11T11:47:57-05:00,2014-06-11T11:51:21-05:00,204,0.146,470,15
6/11/14,walking,walking,2014-06-11T11:52:46-05:00,2014-06-11T11:54:16-05:00,90,0.035,111,4
6/11/14,walking,walking,2014-06-11T12:31:42-05:00,2014-06-11T12:32:12-05:00,30,0.019,61,2
6/11/14,walking,walking,2014-06-11T12:41:08-05:00,2014-06-11T12:50:54-05:00,586,0.469,1051,49
6/11/14,walking,walking,2014-06-11T13:11:32-05:00,2014-06-11T13:15:50-05:00,258,0.142,305,15
6/11/14,walking,walking,2014-06-11T16:14:42-05:00,2014-06-11T16:27:27-05:00,765,0.629,1271,66
6/11/14,walking,walking,2014-06-11T16:51:03-05:00,2014-06-11T16:51:33-05:00,30,0.016,51,2
6/11/14,walking,walking,2014-06-11T17:08:12-05:00,2014-06-11T17:09:12-05:00,60,0.025,81,3
6/11/14,walking,walking,2014-06-11T18:06:42-05:00,2014-06-11T18:07:12-05:00,30,0.019,61,2
6/11/14,walking,walking,2014-06-11T18:08:39-05:00,2014-06-11T18:23:44-05:00,905,0.686,1435,72
6/11/14,walking,walking,2014-06-11T20:29:39-05:00,2014-06-11T20:30:09-05:00,30,0.009,30,1
6/11/14,walking,walking,2014-06-11T21:43:03-05:00,2014-06-11T21:46:03-05:00,180,0.084,142,9
6/11/14,walking,walking,2014-06-11T22:41:40-05:00,2014-06-11T22:42:10-05:00,30,0.012,41,1
6/11/14,walking,walking,2014-06-11T23:02:56-05:00,2014-06-11T23:03:26-05:00,30,0.009,30,1
6/12/14,walking,walking,2014-06-12T09:02:58-05:00,2014-06-12T09:03:28-05:00,30,0.012,41,1
6/12/14,walking,walking,2014-06-12T10:20:15-05:00,2014-06-12T10:21:18-05:00,63,0.020,56,2
6/12/14,walking,walking,2014-06-12T11:02:22-05:00,2014-06-12T11:14:44-05:00,742,0.513,1418,54
6/12/14,walking,walking,2014-06-12T11:19:43-05:00,2014-06-12T11:20:43-05:00,60,0.025,81,3
6/12/14,walking,walking,2014-06-12T11:23:43-05:00,2014-06-12T11:29:49-05:00,366,0.283,773,30
6/12/14,walking,walking,2014-06-12T11:36:36-05:00,2014-06-12T11:43:56-05:00,440,0.304,710,32
6/12/14,walking,walking,2014-06-12T13:03:36-05:00,2014-06-12T13:08:24-05:00,288,0.134,237,14
6/12/14,walking,walking,2014-06-12T15:24:15-05:00,2014-06-12T15:34:54-05:00,639,0.520,1264,54
6/12/14,walking,walking,2014-06-12T15:37:49-05:00,2014-06-12T15:38:19-05:00,30,0.016,51,2
6/12/14,walking,walking,2014-06-12T15:40:02-05:00,2014-06-12T15:51:23-05:00,681,0.509,1210,53
6/12/14,transport,transport,2014-06-12T15:51:23-05:00,2014-06-12T16:05:54-05:00,871,3.462,0,0
6/12/14,walking,walking,2014-06-12T16:05:54-05:00,2014-06-12T16:22:36-05:00,1002,0.690,1507,72
6/12/14,walking,walking,2014-06-12T16:30:55-05:00,2014-06-12T16:34:25-05:00,210,0.156,334,16
6/12/14,walking,walking,2014-06-12T16:54:13-05:00,2014-06-12T17:08:21-05:00,848,0.609,1329,64
6/12/14,walking,walking,2014-06-12T17:12:19-05:00,2014-06-12T17:13:19-05:00,60,0.032,101,3
6/12/14,walking,walking,2014-06-12T17:14:46-05:00,2014-06-12T17:19:20-05:00,274,0.122,278,13
6/12/14,transport,transport,2014-06-12T17:19:20-05:00,2014-06-12T17:34:03-05:00,883,3.577,0,0
6/12/14,walking,walking,2014-06-12T17:34:03-05:00,2014-06-12T17:47:53-05:00,830,0.585,1435,61
6/12/14,walking,walking,2014-06-12T17:49:49-05:00,2014-06-12T17:50:19-05:00,30,0.009,30,1
6/12/14,walking,walking,2014-06-12T18:13:56-05:00,2014-06-12T18:14:56-05:00,60,0.019,61,2
6/12/14,walking,walking,2014-06-12T19:51:18-05:00,2014-06-12T19:52:48-05:00,90,0.035,111,4
6/12/14,walking,walking,2014-06-12T20:31:59-05:00,2014-06-12T20:41:12-05:00,553,0.454,1006,48
6/12/14,transport,transport,2014-06-12T20:41:12-05:00,2014-06-12T20:54:43-05:00,811,4.145,0,0
6/12/14,walking,walking,2014-06-12T20:54:43-05:00,2014-06-12T21:03:25-05:00,522,0.435,757,46
6/12/14,transport,transport,2014-06-12T21:32:36-05:00,2014-06-13T00:00:00-05:00,8844,139.755,0,0
6/13/14,transport,transport,2014-06-13T00:00:00-05:00,2014-06-13T03:49:26-05:00,13766,208.920,0,0
6/13/14,transport,transport,2014-06-13T04:00:59-05:00,2014-06-13T07:30:17-05:00,12558,153.780,0,0
6/13/14,walking,walking,2014-06-13T07:30:16-05:00,2014-06-13T07:34:21-05:00,245,0.114,300,12
6/13/14,walking,walking,2014-06-13T07:35:39-05:00,2014-06-13T07:37:45-05:00,126,0.084,224,9
6/13/14,walking,walking,2014-06-13T07:40:44-05:00,2014-06-13T07:45:14-05:00,270,0.190,407,20
6/13/14,transport,transport,2014-06-13T07:54:06-05:00,2014-06-13T08:19:47-05:00,1541,5.043,0,0
6/13/14,walking,walking,2014-06-13T08:19:47-05:00,2014-06-13T08:22:28-05:00,161,0.080,120,8
6/13/14,walking,walking,2014-06-13T08:30:47-05:00,2014-06-13T08:31:25-05:00,38,0.015,48,2
6/13/14,walking,walking,2014-06-13T09:43:06-05:00,2014-06-13T09:43:36-05:00,30,0.012,41,1
6/13/14,walking,walking,2014-06-13T13:15:08-05:00,2014-06-13T13:16:08-05:00,60,0.019,60,2
6/13/14,walking,walking,2014-06-13T14:58:24-05:00,2014-06-13T14:58:54-05:00,30,0.009,30,1
6/13/14,walking,walking,2014-06-13T17:42:40-05:00,2014-06-13T17:43:10-05:00,30,0.009,30,1
6/13/14,walking,walking,2014-06-13T18:07:50-05:00,2014-06-13T18:10:20-05:00,150,0.070,101,7
6/13/14,walking,walking,2014-06-13T20:26:59-05:00,2014-06-13T20:27:59-05:00,60,0.019,60,2
6/13/14,walking,walking,2014-06-13T20:34:46-05:00,2014-06-13T20:47:10-05:00,744,0.408,952,43
6/13/14,walking,walking,2014-06-13T20:52:31-05:00,2014-06-13T20:55:30-05:00,179,0.083,141,9
6/13/14,walking,walking,2014-06-13T21:00:00-05:00,2014-06-13T21:00:02-05:00,2,0.001,1,0
6/13/14,walking,walking,2014-06-13T21:05:57-05:00,2014-06-13T21:16:08-05:00,611,0.422,953,44
6/13/14,walking,walking,2014-06-13T21:25:33-05:00,2014-06-13T21:27:03-05:00,90,0.032,101,3
6/13/14,walking,walking,2014-06-13T22:01:02-05:00,2014-06-13T22:04:02-05:00,180,0.085,183,9
6/14/14,walking,walking,2014-06-14T09:02:01-05:00,2014-06-14T09:04:01-05:00,120,0.071,152,7
6/14/14,walking,walking,2014-06-14T11:00:32-05:00,2014-06-14T11:03:32-05:00,180,0.156,334,16
6/14/14,walking,walking,2014-06-14T12:30:51-05:00,2014-06-14T12:31:51-05:00,60,0.022,71,2
6/14/14,walking,walking,2014-06-14T13:23:35-05:00,2014-06-14T13:24:05-05:00,30,0.009,20,1
6/14/14,walking,walking,2014-06-14T16:08:09-05:00,2014-06-14T16:26:47-05:00,1118,0.866,1927,91
6/14/14,walking,walking,2014-06-14T16:32:44-05:00,2014-06-14T16:34:44-05:00,120,0.094,203,10
6/14/14,walking,walking,2014-06-14T16:53:40-05:00,2014-06-14T17:13:21-05:00,1181,0.865,1780,91
6/14/14,walking,walking,2014-06-14T18:42:19-05:00,2014-06-14T18:42:49-05:00,30,0.009,30,1
6/14/14,walking,walking,2014-06-14T19:03:52-05:00,2014-06-14T19:05:22-05:00,90,0.047,152,5
6/14/14,walking,walking,2014-06-14T20:00:24-05:00,2014-06-14T20:02:24-05:00,120,0.050,162,5
6/15/14,walking,walking,2014-06-15T09:34:05-05:00,2014-06-15T09:35:05-05:00,60,0.038,122,4
6/15/14,walking,walking,2014-06-15T11:10:15-05:00,2014-06-15T11:12:45-05:00,150,0.109,233,11
6/15/14,walking,walking,2014-06-15T12:17:25-05:00,2014-06-15T12:19:55-05:00,150,0.099,213,10
6/15/14,walking,walking,2014-06-15T13:49:18-05:00,2014-06-15T13:49:48-05:00,30,0.016,51,2
6/15/14,walking,walking,2014-06-15T14:09:58-05:00,2014-06-15T14:10:28-05:00,30,0.016,51,2
6/15/14,walking,walking,2014-06-15T14:24:58-05:00,2014-06-15T14:44:08-05:00,1150,0.844,1920,88
6/15/14,walking,walking,2014-06-15T14:47:42-05:00,2014-06-15T15:03:44-05:00,962,0.703,1654,74
6/15/14,walking,walking,2014-06-15T15:10:04-05:00,2014-06-15T15:12:44-05:00,160,0.082,184,9
6/15/14,walking,walking,2014-06-15T15:16:42-05:00,2014-06-15T15:19:12-05:00,150,0.094,203,10
6/15/14,walking,walking,2014-06-15T15:23:38-05:00,2014-06-15T15:29:17-05:00,339,0.258,593,27
6/15/14,walking,walking,2014-06-15T15:54:44-05:00,2014-06-15T15:55:44-05:00,60,0.035,111,4
6/15/14,walking,walking,2014-06-15T16:02:45-05:00,2014-06-15T16:03:45-05:00,60,0.025,81,3
6/15/14,walking,walking,2014-06-15T16:17:08-05:00,2014-06-15T16:40:18-05:00,1390,0.649,2091,68
6/15/14,walking,walking,2014-06-15T17:01:14-05:00,2014-06-15T17:02:14-05:00,60,0.019,41,2
6/15/14,walking,walking,2014-06-15T18:20:23-05:00,2014-06-15T18:26:11-05:00,348,0.222,477,23
6/15/14,walking,walking,2014-06-15T18:59:27-05:00,2014-06-15T19:36:44-05:00,2237,1.713,4589,179
6/15/14,walking,walking,2014-06-15T19:39:09-05:00,2014-06-15T19:39:39-05:00,30,0.019,61,2
6/15/14,walking,walking,2014-06-15T19:41:10-05:00,2014-06-15T19:51:43-05:00,633,0.405,1199,42
6/15/14,walking,walking,2014-06-15T21:06:36-05:00,2014-06-15T21:07:36-05:00,60,0.032,101,3
