Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
8/4/14,walking,walking,2014-08-04T06:47:43-05:00,2014-08-04T06:48:28-05:00,45,0.014,43,1
8/4/14,walking,walking,2014-08-04T07:31:50-05:00,2014-08-04T07:32:20-05:00,30,0.016,51,2
8/4/14,walking,walking,2014-08-04T08:07:03-05:00,2014-08-04T08:11:00-05:00,237,0.201,430,21
8/4/14,running,running,2014-08-04T08:31:31-05:00,2014-08-04T08:35:34-05:00,243,0.344,585,44
8/4/14,bus,transport,2014-08-04T08:35:34-05:00,2014-08-04T09:00:06-05:00,1472,3.070,0,0
8/4/14,walking,walking,2014-08-04T09:00:05-05:00,2014-08-04T09:05:36-05:00,331,0.228,559,24
8/4/14,walking,walking,2014-08-04T09:08:36-05:00,2014-08-04T09:15:42-05:00,426,0.268,575,28
8/4/14,walking,walking,2014-08-04T09:15:42-05:00,2014-08-04T09:16:16-05:00,34,0.043,58,4
8/4/14,walking,walking,2014-08-04T09:18:36-05:00,2014-08-04T09:26:07-05:00,451,0.294,630,31
8/4/14,walking,walking,2014-08-04T09:29:04-05:00,2014-08-04T10:04:36-05:00,2132,1.650,3413,173
8/4/14,walking,walking,2014-08-04T10:14:41-05:00,2014-08-04T10:15:11-05:00,30,0.019,61,2
8/4/14,walking,walking,2014-08-04T11:50:20-05:00,2014-08-04T11:57:20-05:00,420,0.196,416,21
8/4/14,underground,transport,2014-08-04T11:58:14-05:00,2014-08-04T12:12:22-05:00,848,3.862,0,0
8/4/14,walking,walking,2014-08-04T12:12:21-05:00,2014-08-04T12:20:01-05:00,460,0.392,684,41
8/4/14,walking,walking,2014-08-04T12:31:53-05:00,2014-08-04T12:35:53-05:00,240,0.166,355,17
8/4/14,walking,walking,2014-08-04T13:32:36-05:00,2014-08-04T13:35:46-05:00,190,0.128,299,13
8/4/14,walking,walking,2014-08-04T13:44:39-05:00,2014-08-04T13:52:13-05:00,454,0.181,398,19
8/4/14,walking,walking,2014-08-04T13:54:11-05:00,2014-08-04T13:55:11-05:00,60,0.029,91,3
8/4/14,walking,walking,2014-08-04T14:02:18-05:00,2014-08-04T14:05:18-05:00,180,0.114,244,12
8/4/14,walking,walking,2014-08-04T16:01:20-05:00,2014-08-04T16:03:20-05:00,120,0.076,163,8
8/4/14,walking,walking,2014-08-04T18:30:18-05:00,2014-08-04T18:31:18-05:00,60,0.032,101,3
8/4/14,underground,transport,2014-08-04T19:32:27-05:00,2014-08-04T19:46:09-05:00,822,3.022,0,0
