Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
6/23/14,transport,transport,2014-06-23T11:58:03-04:00,2014-06-23T12:04:57-04:00,414,2.633,0,0
6/23/14,walking,walking,2014-06-23T12:05:47-04:00,2014-06-23T12:09:47-04:00,240,0.184,395,19
6/23/14,walking,walking,2014-06-23T15:12:49-04:00,2014-06-23T15:14:22-04:00,93,0.062,199,7
6/23/14,transport,transport,2014-06-23T15:15:55-04:00,2014-06-23T15:24:34-04:00,519,2.755,0,0
6/23/14,walking,walking,2014-06-23T15:27:53-04:00,2014-06-23T15:30:53-04:00,180,0.084,162,9
6/23/14,walking,walking,2014-06-23T16:40:13-04:00,2014-06-23T16:41:13-04:00,60,0.035,111,4
6/23/14,transport,transport,2014-06-23T16:51:23-04:00,2014-06-23T16:57:44-04:00,381,0.944,0,0
6/23/14,walking,walking,2014-06-23T16:57:44-04:00,2014-06-23T17:00:23-04:00,159,0.103,331,11
6/23/14,walking,walking,2014-06-23T17:07:18-04:00,2014-06-23T17:10:21-04:00,183,0.135,289,14
6/23/14,walking,walking,2014-06-23T18:07:08-04:00,2014-06-23T18:11:08-04:00,240,0.232,497,24
6/23/14,walking,walking,2014-06-23T19:41:27-04:00,2014-06-23T19:42:27-04:00,60,0.032,101,3
6/23/14,walking,walking,2014-06-23T20:35:49-04:00,2014-06-23T20:36:49-04:00,60,0.035,112,4
6/23/14,walking,walking,2014-06-23T21:49:58-04:00,2014-06-23T22:00:11-04:00,613,0.275,878,29
6/23/14,walking,walking,2014-06-23T22:07:02-04:00,2014-06-23T22:14:10-04:00,428,0.267,857,28
6/23/14,transport,transport,2014-06-23T22:14:10-04:00,2014-06-23T22:21:52-04:00,462,2.339,0,0
6/23/14,walking,walking,2014-06-23T22:21:52-04:00,2014-06-23T22:24:41-04:00,169,0.111,239,12
6/24/14,walking,walking,2014-06-24T07:28:36-04:00,2014-06-24T07:29:36-04:00,60,0.022,71,2
6/24/14,walking,walking,2014-06-24T08:20:19-04:00,2014-06-24T08:21:19-04:00,60,0.019,61,2
