Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
1/20/14,walking,walking,2014-01-20T08:02:57-06:00,2014-01-20T08:04:27-06:00,90,0.060,192,6
1/20/14,walking,walking,2014-01-20T09:06:21-06:00,2014-01-20T09:07:51-06:00,90,0.035,111,4
1/20/14,walking,walking,2014-01-20T10:24:17-06:00,2014-01-20T10:26:47-06:00,150,0.113,243,12
1/20/14,walking,walking,2014-01-20T11:04:13-06:00,2014-01-20T11:04:43-06:00,30,0.022,71,2
1/20/14,walking,walking,2014-01-20T13:49:18-06:00,2014-01-20T13:50:18-06:00,60,0.029,91,3
1/20/14,walking,walking,2014-01-20T15:17:21-06:00,2014-01-20T15:17:51-06:00,30,0.009,30,1
1/20/14,walking,walking,2014-01-20T16:31:22-06:00,2014-01-20T16:31:52-06:00,30,0.019,61,2
1/20/14,transport,transport,2014-01-20T19:36:32-06:00,2014-01-20T19:45:29-06:00,537,0.367,0,0
1/21/14,walking,walking,2014-01-21T07:54:36-06:00,2014-01-21T07:55:36-06:00,60,0.029,91,3
1/21/14,walking,walking,2014-01-21T08:14:37-06:00,2014-01-21T08:16:07-06:00,90,0.025,81,3
1/21/14,walking,walking,2014-01-21T12:08:16-06:00,2014-01-21T12:08:46-06:00,30,0.019,61,2
1/21/14,walking,walking,2014-01-21T12:12:16-06:00,2014-01-21T12:27:20-06:00,904,0.939,1417,98
1/21/14,walking,walking,2014-01-21T12:28:47-06:00,2014-01-21T12:37:47-06:00,540,0.227,486,24
1/21/14,walking,walking,2014-01-21T13:08:52-06:00,2014-01-21T13:18:35-06:00,583,0.465,1028,49
1/21/14,walking,walking,2014-01-21T13:22:34-06:00,2014-01-21T13:25:34-06:00,180,0.085,183,9
1/21/14,walking,walking,2014-01-21T17:03:43-06:00,2014-01-21T17:05:13-06:00,90,0.044,141,5
1/21/14,walking,walking,2014-01-21T18:18:01-06:00,2014-01-21T18:19:31-06:00,90,0.047,152,5
1/21/14,walking,walking,2014-01-21T20:22:34-06:00,2014-01-21T20:24:04-06:00,90,0.038,122,4
1/21/14,walking,walking,2014-01-21T21:16:02-06:00,2014-01-21T21:17:02-06:00,60,0.032,101,3
1/22/14,walking,walking,2014-01-22T08:03:43-06:00,2014-01-22T08:07:01-06:00,198,0.097,208,10
1/22/14,walking,walking,2014-01-22T09:24:02-06:00,2014-01-22T09:24:32-06:00,30,0.016,51,2
1/22/14,walking,walking,2014-01-22T11:39:48-06:00,2014-01-22T11:40:18-06:00,30,0.006,20,1
1/22/14,walking,walking,2014-01-22T12:31:57-06:00,2014-01-22T12:32:27-06:00,30,0.016,51,2
1/22/14,walking,walking,2014-01-22T13:02:03-06:00,2014-01-22T13:02:33-06:00,30,0.016,51,2
1/23/14,walking,walking,2014-01-23T17:19:51-06:00,2014-01-23T17:30:38-06:00,647,0.509,1075,53
1/23/14,walking,walking,2014-01-23T17:34:06-06:00,2014-01-23T17:40:06-06:00,360,0.250,537,26
1/23/14,walking,walking,2014-01-23T17:58:31-06:00,2014-01-23T18:10:24-06:00,713,0.505,1009,53
1/23/14,walking,walking,2014-01-23T19:47:40-06:00,2014-01-23T19:48:10-06:00,30,0.009,30,1
1/23/14,walking,walking,2014-01-23T20:09:47-06:00,2014-01-23T20:10:47-06:00,60,0.029,91,3
