Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
3/31/14,walking,walking,2014-03-31T09:00:37-04:00,2014-03-31T09:03:07-04:00,150,0.104,223,11
3/31/14,walking,walking,2014-03-31T10:21:59-04:00,2014-03-31T10:25:01-04:00,182,0.095,204,10
3/31/14,walking,walking,2014-03-31T11:08:20-04:00,2014-03-31T11:10:50-04:00,150,0.108,233,11
3/31/14,walking,walking,2014-03-31T12:01:34-04:00,2014-03-31T12:11:22-04:00,588,0.324,695,34
3/31/14,walking,walking,2014-03-31T13:48:20-04:00,2014-03-31T13:48:50-04:00,30,0.009,20,1
3/31/14,walking,walking,2014-03-31T14:24:47-04:00,2014-03-31T14:28:31-04:00,224,0.070,199,7
3/31/14,transport,transport,2014-03-31T14:28:31-04:00,2014-03-31T15:48:05-04:00,4774,40.714,0,0
3/31/14,walking,walking,2014-03-31T15:48:04-04:00,2014-03-31T15:52:34-04:00,270,0.234,314,25
3/31/14,transport,transport,2014-03-31T15:52:34-04:00,2014-03-31T16:04:05-04:00,691,4.819,0,0
3/31/14,walking,walking,2014-03-31T16:04:05-04:00,2014-03-31T16:09:37-04:00,332,0.300,570,31
3/31/14,walking,walking,2014-03-31T16:36:32-04:00,2014-03-31T16:42:02-04:00,330,0.175,374,18
3/31/14,walking,walking,2014-03-31T17:01:03-04:00,2014-03-31T17:01:33-04:00,30,0.009,20,1
3/31/14,walking,walking,2014-03-31T17:44:36-04:00,2014-03-31T17:53:28-04:00,532,0.396,461,42
3/31/14,walking,walking,2014-03-31T17:53:28-04:00,2014-03-31T17:55:12-04:00,104,0.058,187,6
3/31/14,walking,walking,2014-03-31T18:00:10-04:00,2014-03-31T18:03:10-04:00,180,0.127,274,13
3/31/14,walking,walking,2014-03-31T18:34:15-04:00,2014-03-31T18:42:31-04:00,496,0.350,941,37
3/31/14,transport,transport,2014-03-31T18:42:31-04:00,2014-03-31T19:20:06-04:00,2255,4.889,0,0
3/31/14,walking,walking,2014-03-31T19:21:09-04:00,2014-03-31T19:22:39-04:00,90,0.032,101,3
3/31/14,walking,walking,2014-03-31T20:50:55-04:00,2014-03-31T20:51:25-04:00,30,0.012,41,1
3/31/14,transport,transport,2014-03-31T20:52:14-04:00,2014-03-31T20:58:24-04:00,370,1.266,0,0
3/31/14,walking,walking,2014-03-31T20:58:24-04:00,2014-03-31T21:34:39-04:00,2175,2.285,4152,239
3/31/14,transport,transport,2014-03-31T21:39:25-04:00,2014-03-31T22:46:46-04:00,4041,40.543,0,0
3/31/14,walking,walking,2014-03-31T22:46:45-04:00,2014-03-31T22:55:19-04:00,514,0.415,950,43
3/31/14,walking,walking,2014-03-31T23:16:20-04:00,2014-03-31T23:18:20-04:00,120,0.050,162,5
4/1/14,walking,walking,2014-04-01T09:10:11-04:00,2014-04-01T09:15:16-04:00,305,0.142,277,15
4/1/14,walking,walking,2014-04-01T10:40:32-04:00,2014-04-01T10:42:32-04:00,120,0.085,182,9
4/1/14,walking,walking,2014-04-01T11:00:39-04:00,2014-04-01T11:03:09-04:00,150,0.070,142,7
4/1/14,walking,walking,2014-04-01T12:05:05-04:00,2014-04-01T12:10:05-04:00,300,0.175,375,18
4/1/14,walking,walking,2014-04-01T13:05:49-04:00,2014-04-01T13:08:19-04:00,150,0.114,243,12
4/1/14,transport,transport,2014-04-01T13:21:11-04:00,2014-04-01T13:32:44-04:00,693,6.026,0,0
4/1/14,walking,walking,2014-04-01T13:33:21-04:00,2014-04-01T13:34:21-04:00,60,0.032,101,3
4/1/14,walking,walking,2014-04-01T14:01:55-04:00,2014-04-01T14:03:25-04:00,90,0.028,81,3
4/1/14,transport,transport,2014-04-01T14:07:51-04:00,2014-04-01T14:20:38-04:00,767,5.940,0,0
4/1/14,walking,walking,2014-04-01T14:34:30-04:00,2014-04-01T14:37:30-04:00,180,0.094,203,10
4/1/14,walking,walking,2014-04-01T15:30:27-04:00,2014-04-01T15:32:57-04:00,150,0.104,223,11
4/1/14,walking,walking,2014-04-01T16:21:14-04:00,2014-04-01T16:21:44-04:00,30,0.012,41,1
4/1/14,walking,walking,2014-04-01T17:11:03-04:00,2014-04-01T17:12:03-04:00,60,0.025,81,3
4/1/14,walking,walking,2014-04-01T18:48:12-04:00,2014-04-01T18:49:42-04:00,90,0.047,152,5
4/1/14,walking,walking,2014-04-01T19:47:15-04:00,2014-04-01T19:48:15-04:00,60,0.019,61,2
4/1/14,walking,walking,2014-04-01T20:04:25-04:00,2014-04-01T20:05:55-04:00,90,0.038,121,4
4/1/14,walking,walking,2014-04-01T21:13:18-04:00,2014-04-01T21:15:18-04:00,120,0.047,151,5
4/1/14,walking,walking,2014-04-01T22:13:01-04:00,2014-04-01T22:15:01-04:00,120,0.041,131,4
4/2/14,walking,walking,2014-04-02T00:01:41-04:00,2014-04-02T00:02:11-04:00,30,0.009,30,1
4/2/14,walking,walking,2014-04-02T08:23:01-04:00,2014-04-02T08:25:49-04:00,168,0.111,237,12
4/2/14,walking,walking,2014-04-02T09:12:36-04:00,2014-04-02T09:14:06-04:00,90,0.032,101,3
4/2/14,walking,walking,2014-04-02T10:05:23-04:00,2014-04-02T10:07:53-04:00,150,0.085,182,9
4/2/14,walking,walking,2014-04-02T11:04:16-04:00,2014-04-02T11:07:49-04:00,213,0.155,331,16
4/2/14,walking,walking,2014-04-02T12:00:59-04:00,2014-04-02T12:04:02-04:00,183,0.164,352,17
4/2/14,walking,walking,2014-04-02T13:13:02-04:00,2014-04-02T13:16:02-04:00,180,0.066,213,7
4/2/14,transport,transport,2014-04-02T13:16:02-04:00,2014-04-02T13:18:46-04:00,164,0.738,0,0
4/2/14,walking,walking,2014-04-02T13:20:02-04:00,2014-04-02T13:21:32-04:00,90,0.047,152,5
4/2/14,transport,transport,2014-04-02T13:56:28-04:00,2014-04-02T14:00:26-04:00,238,0.881,0,0
4/2/14,transport,transport,2014-04-02T14:04:50-04:00,2014-04-02T14:11:00-04:00,370,2.710,0,0
4/2/14,walking,walking,2014-04-02T14:11:23-04:00,2014-04-02T14:18:26-04:00,423,0.291,625,31
4/2/14,transport,transport,2014-04-02T14:43:30-04:00,2014-04-02T14:49:59-04:00,389,2.615,0,0
4/2/14,walking,walking,2014-04-02T16:33:01-04:00,2014-04-02T16:33:31-04:00,30,0.009,30,1
4/2/14,walking,walking,2014-04-02T17:57:25-04:00,2014-04-02T17:57:55-04:00,30,0.009,30,1
4/2/14,walking,walking,2014-04-02T18:00:28-04:00,2014-04-02T18:02:28-04:00,120,0.063,203,7
4/2/14,walking,walking,2014-04-02T19:15:20-04:00,2014-04-02T19:16:50-04:00,90,0.038,121,4
4/2/14,walking,walking,2014-04-02T20:09:15-04:00,2014-04-02T20:09:45-04:00,30,0.025,81,3
