Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
2/17/14,walking,walking,2014-02-17T13:03:35-05:00,2014-02-17T13:11:05-05:00,450,0.400,851,42
2/17/14,walking,walking,2014-02-17T13:12:55-05:00,2014-02-17T13:13:25-05:00,30,0.016,51,2
2/17/14,walking,walking,2014-02-17T13:27:42-05:00,2014-02-17T13:36:02-05:00,500,0.396,1029,41
2/17/14,walking,walking,2014-02-17T20:10:29-05:00,2014-02-17T20:11:29-05:00,60,0.025,81,3
2/17/14,walking,walking,2014-02-17T21:33:50-05:00,2014-02-17T21:34:20-05:00,30,0.016,51,2
2/17/14,walking,walking,2014-02-17T22:19:11-05:00,2014-02-17T22:19:41-05:00,30,0.016,51,2
2/18/14,walking,walking,2014-02-18T08:24:00-05:00,2014-02-18T08:25:00-05:00,60,0.025,81,3
2/18/14,walking,walking,2014-02-18T09:05:14-05:00,2014-02-18T09:07:14-05:00,120,0.071,152,7
2/18/14,transport,transport,2014-02-18T09:41:31-05:00,2014-02-18T10:07:59-05:00,1588,5.036,0,0
2/18/14,walking,walking,2014-02-18T10:07:59-05:00,2014-02-18T10:12:33-05:00,274,0.157,504,16
2/18/14,walking,walking,2014-02-18T10:14:53-05:00,2014-02-18T10:19:59-05:00,306,0.121,351,13
2/18/14,transport,transport,2014-02-18T10:20:00-05:00,2014-02-18T18:13:33-05:00,28413,479.397,0,0
2/18/14,transport,transport,2014-02-18T18:17:50-05:00,2014-02-18T18:35:22-05:00,1052,11.762,0,0
2/18/14,walking,walking,2014-02-18T18:35:21-05:00,2014-02-18T18:41:51-05:00,390,0.288,598,30
2/18/14,transport,transport,2014-02-18T18:41:52-05:00,2014-02-18T18:55:25-05:00,813,3.900,0,0
2/18/14,walking,walking,2014-02-18T18:55:24-05:00,2014-02-18T19:05:44-05:00,620,0.556,1115,58
2/18/14,walking,walking,2014-02-18T19:07:25-05:00,2014-02-18T19:10:25-05:00,180,0.123,263,13
2/18/14,walking,walking,2014-02-18T20:49:55-05:00,2014-02-18T20:51:25-05:00,90,0.047,152,5
2/18/14,walking,walking,2014-02-18T21:04:27-05:00,2014-02-18T21:08:27-05:00,240,0.184,395,19
2/18/14,walking,walking,2014-02-18T23:00:35-05:00,2014-02-18T23:01:35-05:00,60,0.019,61,2
2/19/14,walking,walking,2014-02-19T09:13:44-05:00,2014-02-19T09:14:44-05:00,60,0.025,81,3
2/19/14,walking,walking,2014-02-19T10:08:26-05:00,2014-02-19T10:29:08-05:00,1242,0.966,1862,101
2/19/14,walking,walking,2014-02-19T14:38:54-05:00,2014-02-19T14:49:34-05:00,640,0.370,976,39
2/19/14,walking,walking,2014-02-19T16:02:12-05:00,2014-02-19T16:05:12-05:00,180,0.104,223,11
2/19/14,walking,walking,2014-02-19T16:10:42-05:00,2014-02-19T16:20:16-05:00,574,0.444,826,47
2/19/14,walking,walking,2014-02-19T16:21:14-05:00,2014-02-19T16:23:42-05:00,148,0.121,259,13
2/19/14,walking,walking,2014-02-19T17:01:49-05:00,2014-02-19T17:04:49-05:00,180,0.142,304,15
2/19/14,walking,walking,2014-02-19T18:34:29-05:00,2014-02-19T18:37:29-05:00,180,0.113,243,12
2/19/14,walking,walking,2014-02-19T18:50:29-05:00,2014-02-19T19:00:12-05:00,583,0.401,808,42
2/19/14,walking,walking,2014-02-19T20:21:14-05:00,2014-02-19T20:22:14-05:00,60,0.029,91,3
2/19/14,walking,walking,2014-02-19T20:26:43-05:00,2014-02-19T20:36:07-05:00,564,0.503,825,53
2/19/14,walking,walking,2014-02-19T20:38:55-05:00,2014-02-19T20:43:25-05:00,270,0.185,395,19
2/19/14,walking,walking,2014-02-19T21:02:32-05:00,2014-02-19T21:04:02-05:00,90,0.031,101,3
2/19/14,walking,walking,2014-02-19T22:44:50-05:00,2014-02-19T22:51:53-05:00,423,0.215,461,23
2/19/14,walking,walking,2014-02-19T23:00:00-05:00,2014-02-19T23:02:57-05:00,177,0.092,198,10
2/20/14,walking,walking,2014-02-20T11:11:58-05:00,2014-02-20T11:26:42-05:00,884,0.755,1552,79
2/20/14,walking,walking,2014-02-20T11:36:34-05:00,2014-02-20T11:37:34-05:00,60,0.025,81,3
2/20/14,walking,walking,2014-02-20T14:10:44-05:00,2014-02-20T14:11:14-05:00,30,0.009,20,1
2/20/14,walking,walking,2014-02-20T14:17:48-05:00,2014-02-20T14:32:44-05:00,896,0.441,1321,46
2/20/14,walking,walking,2014-02-20T14:54:55-05:00,2014-02-20T14:59:04-05:00,249,0.140,452,15
2/20/14,walking,walking,2014-02-20T17:16:13-05:00,2014-02-20T17:17:13-05:00,60,0.025,81,3
2/20/14,walking,walking,2014-02-20T17:30:43-05:00,2014-02-20T17:38:59-05:00,496,0.277,758,29
2/20/14,walking,walking,2014-02-20T17:41:26-05:00,2014-02-20T17:41:56-05:00,30,0.016,51,2
2/20/14,walking,walking,2014-02-20T19:10:37-05:00,2014-02-20T19:11:07-05:00,30,0.009,20,1
2/20/14,walking,walking,2014-02-20T19:11:46-05:00,2014-02-20T19:18:10-05:00,384,0.238,588,25
2/20/14,walking,walking,2014-02-20T19:20:08-05:00,2014-02-20T19:23:38-05:00,210,0.098,193,10
2/20/14,walking,walking,2014-02-20T20:01:03-05:00,2014-02-20T20:04:33-05:00,210,0.137,293,14
2/20/14,walking,walking,2014-02-20T21:07:13-05:00,2014-02-20T21:09:13-05:00,120,0.044,142,5
2/20/14,walking,walking,2014-02-20T23:23:02-05:00,2014-02-20T23:25:32-05:00,150,0.113,243,12
2/21/14,walking,walking,2014-02-21T01:00:04-05:00,2014-02-21T01:01:04-05:00,60,0.019,61,2
2/21/14,walking,walking,2014-02-21T08:30:42-05:00,2014-02-21T08:31:12-05:00,30,0.009,30,1
2/21/14,walking,walking,2014-02-21T09:04:34-05:00,2014-02-21T09:05:34-05:00,60,0.022,71,2
2/21/14,walking,walking,2014-02-21T09:43:54-05:00,2014-02-21T10:01:19-05:00,1045,0.744,1560,78
2/21/14,walking,walking,2014-02-21T10:07:11-05:00,2014-02-21T10:08:11-05:00,60,0.041,132,4
2/21/14,walking,walking,2014-02-21T10:45:24-05:00,2014-02-21T11:09:25-05:00,1441,0.767,1956,80
2/21/14,walking,walking,2014-02-21T11:53:55-05:00,2014-02-21T11:54:25-05:00,30,0.016,51,2
2/21/14,walking,walking,2014-02-21T12:09:28-05:00,2014-02-21T12:09:58-05:00,30,0.012,41,1
2/21/14,walking,walking,2014-02-21T13:43:42-05:00,2014-02-21T13:54:03-05:00,621,0.453,984,47
2/21/14,walking,walking,2014-02-21T13:55:54-05:00,2014-02-21T13:58:13-05:00,139,0.065,131,7
2/21/14,walking,walking,2014-02-21T14:00:00-05:00,2014-02-21T14:01:01-05:00,61,0.019,62,2
2/21/14,walking,walking,2014-02-21T15:20:13-05:00,2014-02-21T15:32:28-05:00,735,0.498,1053,52
2/21/14,walking,walking,2014-02-21T16:01:41-05:00,2014-02-21T16:02:41-05:00,60,0.047,152,5
2/21/14,walking,walking,2014-02-21T16:39:24-05:00,2014-02-21T16:48:27-05:00,543,0.482,977,50
2/21/14,walking,walking,2014-02-21T16:51:25-05:00,2014-02-21T16:51:55-05:00,30,0.016,51,2
2/21/14,walking,walking,2014-02-21T17:35:15-05:00,2014-02-21T17:37:15-05:00,120,0.050,162,5
2/21/14,walking,walking,2014-02-21T18:00:24-05:00,2014-02-21T18:01:54-05:00,90,0.041,131,4
2/22/14,walking,walking,2014-02-22T09:43:03-05:00,2014-02-22T09:44:03-05:00,60,0.032,101,3
2/22/14,walking,walking,2014-02-22T10:01:41-05:00,2014-02-22T10:03:11-05:00,90,0.038,121,4
2/22/14,walking,walking,2014-02-22T11:48:48-05:00,2014-02-22T11:49:18-05:00,30,0.016,51,2
2/22/14,walking,walking,2014-02-22T12:17:33-05:00,2014-02-22T12:19:03-05:00,90,0.035,111,4
2/22/14,walking,walking,2014-02-22T12:23:21-05:00,2014-02-22T12:35:35-05:00,734,0.652,1209,68
2/22/14,walking,walking,2014-02-22T12:40:04-05:00,2014-02-22T12:46:34-05:00,390,0.283,608,30
2/22/14,walking,walking,2014-02-22T13:56:56-05:00,2014-02-22T14:01:59-05:00,303,0.197,490,21
2/22/14,walking,walking,2014-02-22T14:31:01-05:00,2014-02-22T14:32:31-05:00,90,0.041,132,4
2/22/14,walking,walking,2014-02-22T15:01:41-05:00,2014-02-22T15:06:11-05:00,270,0.194,415,20
2/22/14,walking,walking,2014-02-22T17:19:19-05:00,2014-02-22T17:21:16-05:00,117,0.043,137,4
2/22/14,walking,walking,2014-02-22T19:20:08-05:00,2014-02-22T19:20:38-05:00,30,0.019,61,2
2/22/14,walking,walking,2014-02-22T19:25:07-05:00,2014-02-22T19:28:45-05:00,218,0.117,377,12
2/22/14,walking,walking,2014-02-22T19:30:08-05:00,2014-02-22T19:31:08-05:00,60,0.022,71,2
