Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/27/14,walking,walking,2014-10-27T05:56:25-05:00,2014-10-27T05:56:59-05:00,34,0.014,46,1
10/27/14,walking,walking,2014-10-27T06:00:00-05:00,2014-10-27T06:00:26-05:00,26,0.011,35,1
10/27/14,walking,walking,2014-10-27T06:03:46-05:00,2014-10-27T06:39:59-05:00,2173,1.803,3214,189
10/27/14,walking,walking,2014-10-27T07:53:38-05:00,2014-10-27T07:54:08-05:00,30,0.009,30,1
10/27/14,walking,walking,2014-10-27T07:55:21-05:00,2014-10-27T08:01:11-05:00,350,0.298,433,31
10/27/14,walking,walking,2014-10-27T08:02:38-05:00,2014-10-27T08:05:08-05:00,150,0.114,244,12
10/27/14,walking,walking,2014-10-27T09:31:51-05:00,2014-10-27T09:39:23-05:00,452,0.223,478,23
10/27/14,walking,walking,2014-10-27T11:16:44-05:00,2014-10-27T11:17:44-05:00,60,0.032,102,3
10/27/14,walking,walking,2014-10-27T11:22:09-05:00,2014-10-27T11:36:51-05:00,882,0.720,1452,75
10/27/14,walking,walking,2014-10-27T11:37:45-05:00,2014-10-27T11:38:15-05:00,30,0.009,30,1
10/27/14,walking,walking,2014-10-27T11:40:15-05:00,2014-10-27T11:47:52-05:00,457,0.344,701,36
10/27/14,walking,walking,2014-10-27T11:51:46-05:00,2014-10-27T11:52:16-05:00,30,0.019,61,2
10/27/14,walking,walking,2014-10-27T11:53:43-05:00,2014-10-27T12:02:15-05:00,512,0.423,793,44
10/27/14,walking,walking,2014-10-27T12:05:13-05:00,2014-10-27T12:10:13-05:00,300,0.227,488,24
10/27/14,walking,walking,2014-10-27T12:43:14-05:00,2014-10-27T12:49:24-05:00,370,0.188,490,20
10/27/14,walking,walking,2014-10-27T12:53:12-05:00,2014-10-27T13:09:02-05:00,950,0.517,1380,54
10/27/14,walking,walking,2014-10-27T13:16:30-05:00,2014-10-27T13:21:00-05:00,270,0.170,365,18
10/27/14,walking,walking,2014-10-27T13:29:04-05:00,2014-10-27T13:41:42-05:00,758,0.589,1273,62
10/27/14,walking,walking,2014-10-27T13:43:31-05:00,2014-10-27T13:44:31-05:00,60,0.032,102,3
10/27/14,walking,walking,2014-10-27T14:11:02-05:00,2014-10-27T14:11:32-05:00,30,0.019,61,2
10/27/14,walking,walking,2014-10-27T14:12:21-05:00,2014-10-27T14:36:15-05:00,1434,1.004,1973,105
10/27/14,walking,walking,2014-10-27T14:39:34-05:00,2014-10-27T14:43:34-05:00,240,0.112,162,12
10/27/14,walking,walking,2014-10-27T15:48:19-05:00,2014-10-27T15:48:49-05:00,30,0.016,51,2
10/27/14,walking,walking,2014-10-27T16:15:26-05:00,2014-10-27T16:16:26-05:00,60,0.019,50,2
10/27/14,transport,transport,2014-10-27T16:25:54-05:00,2014-10-27T16:36:13-05:00,619,1.715,0,0
10/27/14,walking,walking,2014-10-27T16:36:13-05:00,2014-10-27T16:36:57-05:00,44,0.014,44,1
10/27/14,walking,walking,2014-10-27T17:42:47-05:00,2014-10-27T17:45:47-05:00,180,0.109,234,11
10/27/14,walking,walking,2014-10-27T18:18:37-05:00,2014-10-27T18:22:13-05:00,216,0.112,240,12
10/27/14,transport,transport,2014-10-27T18:23:43-05:00,2014-10-27T18:35:35-05:00,712,2.259,0,0
10/27/14,walking,walking,2014-10-27T20:03:14-05:00,2014-10-27T20:07:44-05:00,270,0.137,295,14
10/27/14,walking,walking,2014-10-27T21:20:13-05:00,2014-10-27T21:20:43-05:00,30,0.009,30,1
10/28/14,walking,walking,2014-10-28T09:25:51-05:00,2014-10-28T09:26:51-05:00,60,0.025,81,3
10/28/14,walking,walking,2014-10-28T10:06:58-05:00,2014-10-28T10:09:58-05:00,180,0.104,223,11
10/28/14,walking,walking,2014-10-28T12:16:25-05:00,2014-10-28T12:16:55-05:00,30,0.009,30,1
10/28/14,walking,walking,2014-10-28T12:33:01-05:00,2014-10-28T12:43:43-05:00,642,0.492,931,52
10/28/14,walking,walking,2014-10-28T12:48:41-05:00,2014-10-28T12:50:11-05:00,90,0.047,152,5
10/28/14,walking,walking,2014-10-28T12:53:06-05:00,2014-10-28T13:34:48-05:00,2502,1.851,3913,194
10/28/14,walking,walking,2014-10-28T14:00:20-05:00,2014-10-28T14:00:50-05:00,30,0.009,20,1
10/28/14,walking,walking,2014-10-28T17:52:38-05:00,2014-10-28T17:53:08-05:00,30,0.009,30,1
10/28/14,walking,walking,2014-10-28T19:46:45-05:00,2014-10-28T19:47:15-05:00,30,0.012,41,1
10/28/14,walking,walking,2014-10-28T19:48:07-05:00,2014-10-28T20:10:48-05:00,1361,1.304,2363,137
10/28/14,walking,walking,2014-10-28T20:10:47-05:00,2014-10-28T20:12:48-05:00,121,0.085,183,9
10/28/14,walking,walking,2014-10-28T21:40:47-05:00,2014-10-28T22:04:16-05:00,1409,1.184,2251,124
10/28/14,walking,walking,2014-10-28T23:40:11-05:00,2014-10-28T23:42:43-05:00,152,0.091,195,10
10/29/14,walking,walking,2014-10-29T06:09:02-05:00,2014-10-29T06:09:32-05:00,30,0.009,20,1
10/29/14,walking,walking,2014-10-29T06:41:38-05:00,2014-10-29T07:03:53-05:00,1335,1.263,2445,132
10/29/14,walking,walking,2014-10-29T08:01:30-05:00,2014-10-29T08:05:30-05:00,240,0.208,447,22
10/29/14,walking,walking,2014-10-29T09:33:03-05:00,2014-10-29T09:39:03-05:00,360,0.232,497,24
10/29/14,walking,walking,2014-10-29T11:11:37-05:00,2014-10-29T11:18:07-05:00,390,0.266,570,28
10/29/14,walking,walking,2014-10-29T12:20:28-05:00,2014-10-29T12:28:33-05:00,485,0.301,647,32
10/29/14,walking,walking,2014-10-29T13:30:13-05:00,2014-10-29T13:30:43-05:00,30,0.016,51,2
10/29/14,walking,walking,2014-10-29T13:42:39-05:00,2014-10-29T13:50:55-05:00,496,0.263,716,28
10/29/14,walking,walking,2014-10-29T13:52:50-05:00,2014-10-29T13:53:20-05:00,30,0.012,41,1
10/29/14,walking,walking,2014-10-29T14:04:00-05:00,2014-10-29T14:07:33-05:00,213,0.173,371,18
10/29/14,walking,walking,2014-10-29T14:23:39-05:00,2014-10-29T14:55:57-05:00,1938,1.553,2903,163
10/29/14,walking,walking,2014-10-29T15:44:07-05:00,2014-10-29T15:44:37-05:00,30,0.012,41,1
10/29/14,walking,walking,2014-10-29T22:06:40-05:00,2014-10-29T22:07:10-05:00,30,0.012,41,1
10/29/14,walking,walking,2014-10-29T23:21:01-05:00,2014-10-29T23:21:31-05:00,30,0.012,41,1
10/30/14,walking,walking,2014-10-30T06:37:51-05:00,2014-10-30T06:38:21-05:00,30,0.009,30,1
10/30/14,walking,walking,2014-10-30T06:39:38-05:00,2014-10-30T07:05:26-05:00,1548,1.425,2616,149
10/30/14,walking,walking,2014-10-30T07:06:52-05:00,2014-10-30T07:08:22-05:00,90,0.035,112,4
10/30/14,walking,walking,2014-10-30T08:00:42-05:00,2014-10-30T08:01:12-05:00,30,0.009,20,1
10/30/14,walking,walking,2014-10-30T08:01:27-05:00,2014-10-30T08:07:56-05:00,389,0.208,593,22
10/30/14,walking,walking,2014-10-30T09:37:24-05:00,2014-10-30T09:44:53-05:00,449,0.307,659,32
10/30/14,walking,walking,2014-10-30T11:13:30-05:00,2014-10-30T11:14:30-05:00,60,0.032,102,3
10/30/14,walking,walking,2014-10-30T11:17:57-05:00,2014-10-30T11:20:09-05:00,132,0.093,212,10
10/30/14,walking,walking,2014-10-30T11:26:31-05:00,2014-10-30T11:27:31-05:00,60,0.025,81,3
10/30/14,walking,walking,2014-10-30T11:49:07-05:00,2014-10-30T12:00:35-05:00,688,0.239,770,25
10/30/14,walking,walking,2014-10-30T12:01:45-05:00,2014-10-30T12:03:15-05:00,90,0.028,91,3
10/30/14,walking,walking,2014-10-30T13:46:39-05:00,2014-10-30T13:48:09-05:00,90,0.047,152,5
